Crouch,72,England,Burnley
Lamanna,72,Italy,Spezia
Villalpando,72,Mexico,Guadalajara
Pisacane,72,Italy,Cagliari
Gómez,72,Argentina,San Martin de Tucumán
García Guerreño,72,Paraguay,Club Atlético Lanús
Cosić,72,Serbia,AEK Athens
Castellanos,72,Colombia,Independiente Santa Fe
Makarenko,72,Ukraine,RSC Anderlecht
Bostock,72,England,Toulouse Football Club
Al Abed,72,Saudi Arabia,Al Hilal
Ramírez,72,Ecuador,Ecuador
Duffy,72,England,Sheffield United
Elliot,72,Republic of Ireland,Newcastle United
Owusu,72,Ghana,Royal Antwerp FC
Bahebeck,72,France,FC Utrecht
Hutchinson,72,England,Sheffield Wednesday
Bednarek,72,Poland,Southampton
Saief,72,United States,RSC Anderlecht
Bobadilla,72,Paraguay,Argentinos Juniors
Höfler,72,Germany,SC Freiburg
Gytkjær,72,Denmark,Lech Poznań
Pierre-Gabriel,72,France,AS Monaco
Vargas,72,Venezuela,Newcastle Jets
Forshaw,72,England,Leeds United
Rubio,72,Chile,CD Universidad de Concepción
Esswein,72,Germany,VfB Stuttgart
Sáez,72,Argentina,Universidad Católica
Msakni,72,Tunisia,KAS Eupen
Guendouzi,72,France,Arsenal
Schieber,72,Germany,FC Augsburg
Dibusz,72,Hungary,Hungary
Hrgota,72,Sweden,Eintracht Frankfurt
Gallese,72,Peru,Peru
Martínez,72,Argentina,Reading
Dop,72,Croatia,Real Valladolid CF
Ouattara,72,Ivory Coast,Côte d'Ivoire
Risdon,72,Australia,Australia
Mendoza,72,Colombia,Amiens SC
Gómez,72,Argentina,Estudiantes de La Plata
Klos,72,Germany,DSC Arminia Bielefeld
Perica,72,Croatia,Kasimpaşa SK
Cubas,72,Argentina,Club Atlético Talleres
Ceppelini,72,Uruguay,Atlético Nacional
Castagnetti,72,Italy,US Cremonese
Arslanagic,72,Belgium,Royal Antwerp FC
Chery,72,Netherlands,Kayserispor
Barišić,72,Croatia,Rangers FC
Badji,72,Senegal,Bursaspor
Huddlestone,72,England,Derby County
Vanheusden,72,Belgium,Standard de Liège
Castellani,72,Argentina,San Lorenzo de Almagro
Kroos,72,Germany,1. FC Union Berlin
Robinson,72,Republic of Ireland,Preston North End
Boye,72,Ghana,FC Metz
Sušić,72,Bosnia Herzegovina,VVV-Venlo
Vavro,72,Slovakia,FC København
Santos,72,Venezuela,Deportivo de La Coruña
Kayal,72,Israel,Brighton & Hove Albion
Jeanvier,72,France,Brentford
Stetina,72,Slovakia,Sparta Praha
Di Carmine,72,Italy,Hellas Verona
Runje,72,Croatia,Jagiellonia Białystok
Kalas,72,Czech Republic,Bristol City
Bastien,72,Belgium,Standard de Liège
Alderete,72,Paraguay,Club Atlético Huracán
Basham,72,England,Sheffield United
Ledley,72,Wales,Wales
Matri,72,Italy,Sassuolo
Boli,72,Ivory Coast,Sint-Truidense VV
Angella,72,Italy,Sporting de Charleroi
Menéndez,72,Argentina,Tiburones Rojos de Veracruz
Warda,72,Egypt,Egypt
Castro,72,Argentina,Defensa y Justicia
Jean,72,France,Toulouse Football Club
Ayling,72,England,Leeds United
Lértora,72,Argentina,Belgrano de Córdoba
Otero,72,Colombia,Amiens SC
Baker,72,England,Bristol City
Katsande,72,Zimbabwe,Kaizer Chiefs
Angel,72,Venezuela,Venezuela
Phiri,72,South Africa,En Avant de Guingamp
Chipciu,72,Romania,Sparta Praha
Gutiérrez,72,Chile,CD Palestino
Murg,72,Austria,SK Rapid Wien
Nordfeldt,72,Sweden,Swansea City
Woods,72,England,Stoke City
Damonte,72,Argentina,Club Atlético Huracán
Shehu,72,Nigeria,Bursaspor
Barry,72,England,West Bromwich Albion
Castagne,72,Belgium,Atalanta
Orozco,72,Venezuela,Puebla FC
Frey,72,Switzerland,Fenerbahçe SK
Zimmerman,72,United States,Los Angeles FC
Howard,72,United States,Colorado Rapids
Morales,72,United States,Fortuna Düsseldorf
Ariaudo,72,Italy,Frosinone
Alvarado,72,Mexico,Mexico
Dwyer,72,United States,Orlando City SC
Nakamura,72,Japan,Júbilo Iwata
Jakupović,72,Switzerland,Leicester City
Rodríguez,72,Chile,U.N.A.M.
Sunu,72,France,BB Erzurumspor
Ducksch,72,Germany,Fortuna Düsseldorf
Pack,72,England,Bristol City
Koroki,72,Japan,Urawa Red Diamonds
Djenepo,72,Mali,Standard de Liège
Al Habsi,72,Oman,Al Hilal
Delgado,72,Argentina,Defensa y Justicia
Camara,72,Guinea,Olympiacos CFP
Belec,72,Slovenia,Sampdoria
Kolář,72,Czech Republic,Viktoria Plzeň
Sala,72,Italy,Sampdoria
Ceccherini,72,Italy,Fiorentina
Carrasco,72,Chile,Tiburones Rojos de Veracruz
Zurkowski,72,Poland,Górnik Zabrze
Gavranović,72,Switzerland,Dinamo Zagreb
Kaçe,72,Albania,Panathinaikos FC
Marshall,72,United States,Seattle Sounders FC
Trawally,72,Gambia,Al Shabab
Lainez,72,Mexico,Real Betis
Haraslín,72,Slovakia,Lechia Gdańsk
Al Shahrani,72,Saudi Arabia,Al Hilal
Kiese Thelin,72,Sweden,Bayer 04 Leverkusen
Mulder,72,Netherlands,Swansea City
Karelis,72,Greece,PAOK
Barreiro,72,Colombia,Pachuca
Kravets,72,Ukraine,Kayserispor
Wolf,72,Germany,Fortuna Düsseldorf
Caicedo,72,Ecuador,Ecuador
Van Overeem,72,Netherlands,FC Utrecht
Di Gennaro,72,Italy,US Salernitana 1919
Afful,72,Ghana,Columbus Crew SC
Losilla,72,France,VfL Bochum 1848
Alar,72,Austria,SK Rapid Wien
Fassnacht,72,Switzerland,Switzerland
Kamara,72,France,RC Strasbourg Alsace
Peralta,72,Colombia,Once Caldas
Shabanov,72,Ukraine,Dynamo Kyiv
Cauteruccio,72,Uruguay,Cruz Azul
Mushekwi,72,Zimbabwe,Dalian YiFang FC
McBurnie,72,Scotland,Swansea City
Hoogland,72,Germany,VfL Bochum 1848
Rosted,72,Norway,KAA Gent
Robertone,72,Argentina,Vélez Sarsfield
Vejinović,72,Netherlands,AZ Alkmaar
Khaoui,72,Tunisia,Stade Malherbe Caen
Hamad,72,Sweden,Incheon United FC
Bernardi,72,Argentina,Club Atlético Colón
Radonjić,72,Serbia,Olympique de Marseille
Forlín,72,Argentina,Real Oviedo
Andersen,72,Denmark,Aalborg BK
Bennett,72,England,Cardiff City
Banguero,72,Colombia,Deportes Tolima
Sacko,72,Mali,Vitória Guimarães
Angileri,72,Argentina,Godoy Cruz
Nhamoinesu,72,Zimbabwe,Sparta Praha
Narey,72,Germany,Hamburger SV
Zuqui,72,Argentina,Club Atlético Colón
Stiepermann,72,Germany,Norwich City
Lamprou,72,Greece,Ajax
Rizzo,72,Italy,Carpi
De Laet,72,Belgium,Melbourne City FC
Koolwijk,72,Netherlands,Excelsior
Avila,72,Peru,Monarcas Morelia
Seck,72,Senegal,SV Zulte-Waregem
Gressel,72,Germany,Atlanta United
Brugman,72,Uruguay,Pescara
Mboyo,72,Belgium,Al Raed
Białkowski,72,Poland,Ipswich Town
Mendy,72,France,En Avant de Guingamp
Domínguez,72,Argentina,Vélez Sarsfield
Van La Parra,72,Netherlands,Middlesbrough
Collins,72,Wales,Ipswich Town
Sigurjónsson,72,Iceland,Grasshopper Club Zürich
Nieto,72,Colombia,Once Caldas
Kruse,72,Australia,VfL Bochum 1848
Andreolli,72,Italy,Chievo Verona
Carrera,71,Argentina,Atlético Tucumán
Tonali,71,Italy,Brescia
Kessler,71,Germany,1. FC Köln
Fragapane,71,Argentina,Unión de Santa Fe
Candelo,71,Colombia,Atlético Nacional
Beerens,71,Netherlands,Vitesse
Peterson,71,Sweden,Heracles Almelo
Coopman,71,Belgium,KV Oostende
Friedrich,71,Germany,1. FC Union Berlin
Thorsby,71,Norway,SC Heerenveen
Hejda,71,Czech Republic,Viktoria Plzeň
Cole,71,England,Derby County
Perbet,71,France,Sporting de Charleroi
Valentini,71,Germany,1. FC Nürnberg
Kramer,71,Netherlands,FC Utrecht
Osorio,71,Canada,Toronto FC
Soto,71,Argentina,Racing Club
Matip,71,Cameroon,FC Ingolstadt 04
Yaremchuk,71,Ukraine,KAA Gent
Andreu,71,France,Angers SCO
Barragán,71,Mexico,Club Necaxa
Latovlevici,71,Romania,Bursaspor
Dean,71,England,Birmingham City
Aguirre,71,Mexico,Pachuca
Sánchez,71,Mexico,Guadalajara
Paintsil,71,Ghana,KRC Genk
Davies,71,England,Preston North End
Wiedwald,71,Germany,MSV Duisburg
Montes,71,Mexico,Club León
Bellusci,71,Italy,Palermo
Jutkiewicz,71,England,Birmingham City
Sako,71,Mali,Crystal Palace
Siebenhandl,71,Austria,SK Sturm Graz
Ortigoza,71,Paraguay,Rosario Central
Müller,71,Germany,1. FC Heidenheim 1846
El Yamiq,71,Morocco,Perugia
Schiavone,71,Italy,Venezia FC
Morishige,71,Japan,FC Tokyo
Valenzuela,71,Argentina,Columbus Crew SC
Fernandes,71,Switzerland,Fiorentina
Pavone,71,Argentina,Estudiantes de La Plata
Finlay,71,United States,Minnesota United FC
Memišević,71,Bosnia Herzegovina,FC Groningen
Steppe,71,Belgium,Sint-Truidense VV
Elías,71,Argentina,Godoy Cruz
Alanís,71,Mexico,Real Oviedo
Bonifazi,71,Italy,SPAL
